Date,TM,Mkt-RF,SMB,HML,RF,TM_RF
2016-07,0.11611148488114931,0.0395,0.025099999999999997,-0.0129,0.0002,0.1159114848811493
2016-08,0.08091412078390992,0.005,0.011699999999999999,0.0311,0.0002,0.08071412078390991
2016-09,-0.02326045727418824,0.0025,0.0213,-0.0121,0.0002,-0.02346045727418824
2016-10,-0.0034464466883549205,-0.0202,-0.0441,0.0412,0.0002,-0.0036464466883549206
2016-11,0.02481394647451296,0.048600000000000004,0.0567,0.0821,0.0001,0.02471394647451296
2016-12,-0.011220802125881946,0.0182,0.0009,0.036000000000000004,0.0003,-0.011520802125881946
2017-01,-0.012371932292588594,0.0194,-0.0113,-0.0274,0.0004,-0.012771932292588594
2017-02,-0.022462241169167618,0.035699999999999996,-0.0204,-0.0167,0.0004,-0.02286224116916762
2017-03,-0.022942655118229238,0.0017000000000000001,0.0113,-0.0333,0.0003,-0.02324265511822924
2017-04,-0.0044190951201000805,0.0109,0.0072,-0.0213,0.0005,-0.004919095120100081
2017-05,-0.005548507017965942,0.0106,-0.0252,-0.0375,0.0006,-0.006148507017965942
2017-06,-0.023433288082401638,0.0078000000000000005,0.0223,0.0149,0.0006,-0.024033288082401637
2017-07,0.07446239239783581,0.0187,-0.0146,-0.0022,0.0007000000000000001,0.0737623923978358
2017-08,0.001240503348711508,0.0016,-0.0165,-0.0207,0.0009,0.00034050334871150805
2017-09,0.07062877164623882,0.025099999999999997,0.044500000000000005,0.030899999999999997,0.0009,0.06972877164623882
2017-10,0.04053022004619611,0.0225,-0.019299999999999998,0.0022,0.0009,0.03963022004619611
2017-11,0.018871001248989883,0.031200000000000002,-0.005600000000000001,-0.0005,0.0008,0.018071001248989884
2017-12,0.006569595355917945,0.0106,-0.0132,0.0003,0.0009,0.005669595355917946
2018-01,0.0845323217460816,0.0558,-0.0318,-0.013600000000000001,0.0011,0.0834323217460816
2018-02,-0.02407170009809878,-0.0365,0.0026,-0.0103,0.0011,-0.02517170009809878
2018-03,-0.014581019576312082,-0.0235,0.0406,-0.0023,0.0012,-0.01578101957631208
2018-04,0.00467885967923487,0.0029,0.011000000000000001,0.0048,0.0014000000000000002,0.00327885967923487
2018-05,-0.02298053999405969,0.0265,0.053099999999999994,-0.0313,0.0014000000000000002,-0.02438053999405969
2018-06,0.006564050419964662,0.0048,0.0113,-0.0233,0.0014000000000000002,0.005164050419964662
2018-07,0.023522943292184628,0.0319,-0.0225,0.0045000000000000005,0.0016,0.021922943292184627
2018-08,-0.058859099714704155,0.0344,0.011399999999999999,-0.0398,0.0016,-0.06045909971470415
2018-09,0.01645933463848981,0.0006,-0.023,-0.017,0.0015,0.014959334638489809
2018-10,-0.05870524711030545,-0.0768,-0.0482,0.034300000000000004,0.0019,-0.060605247110305446
2018-11,0.037847147437181095,0.0169,-0.0068000000000000005,0.0026,0.0018,0.03604714743718109
2018-12,-0.044451784725620724,-0.0955,-0.0242,-0.019,0.0019,-0.04635178472562072
2019-01,0.06107848214525102,0.08410000000000001,0.028999999999999998,-0.0044,0.0021,0.058978482145251025
2019-02,-0.01729309321994621,0.034,0.0204,-0.0268,0.0018,-0.01909309321994621
2019-03,-0.024950452717901195,0.011000000000000001,-0.0298,-0.0405,0.0019,-0.026850452717901194
2019-04,0.04728009782549636,0.039599999999999996,-0.0174,0.0217,0.0021,0.04518009782549636
2019-05,-0.04870543640463154,-0.0694,-0.0134,-0.023700000000000002,0.0021,-0.05080543640463154
2019-06,0.05451600926117384,0.0693,0.0025,-0.0070999999999999995,0.0018,0.052716009261173834
2019-07,0.04080971110953291,0.011899999999999999,-0.0194,0.0042,0.0019,0.03890971110953291
2019-08,0.012243388141656597,-0.0258,-0.0232,-0.0495,0.0016,0.010643388141656596
2019-09,0.04335232926084376,0.0143,-0.0097,0.0683,0.0018,0.041552329260843755
2019-10,0.030188111931158668,0.0206,0.0028000000000000004,-0.019299999999999998,0.0015,0.028688111931158666
2019-11,0.011981106846552292,0.0387,0.008,-0.0202,0.0012,0.010781106846552292
2019-12,0.0023536162541299976,0.0277,0.0072,0.0179,0.0014000000000000002,0.0009536162541299974
2020-01,-0.012096195481324679,-0.0011,-0.0313,-0.062400000000000004,0.0013,-0.013396195481324678
2020-02,-0.05826841529187454,-0.08130000000000001,0.0103,-0.0379,0.0012,-0.05946841529187454
2020-03,-0.06627185098196386,-0.1338,-0.0489,-0.1402,0.0012,-0.06747185098196387
2020-04,0.030345931771765366,0.1365,0.024700000000000003,-0.0118,0.0,0.030345931771765366
2020-05,0.019580927465827402,0.0558,0.0245,-0.048,0.0001,0.019480927465827403
2020-06,-0.0030156148784733494,0.0246,0.0269,-0.0204,0.0001,-0.0031156148784733492
2020-07,-0.05006770100464086,0.057699999999999994,-0.022799999999999997,-0.015300000000000001,0.0001,-0.050167701004640866
2020-08,0.10968662184678468,0.07629999999999999,-0.0026,-0.0292,0.0001,0.10958662184678468
2020-09,0.015114516075137363,-0.0363,0.0002,-0.0262,0.0001,0.015014516075137364
2020-10,-0.008683224466911943,-0.021,0.0441,0.0416,0.0001,-0.008783224466911942
2020-11,0.02414503432380566,0.1247,0.0565,0.0213,0.0001,0.02404503432380566
2020-12,0.14956132805780165,0.0463,0.0482,-0.0143,0.0001,0.14946132805780166
2021-01,-0.09089741430562903,-0.0003,0.0712,0.029900000000000003,0.0,-0.09089741430562903
2021-02,0.05273259420177623,0.0278,0.0203,0.0718,0.0,0.05273259420177623
2021-03,0.07191161102337063,0.0308,-0.0241,0.0741,0.0,0.07191161102337063
2021-04,-0.03389713842879316,0.0493,-0.0311,-0.009300000000000001,0.0,-0.03389713842879316
2021-05,0.10088207025626605,0.0029,-0.0028000000000000004,0.0704,0.0,0.10088207025626605
2021-06,0.05337992221094412,0.0275,0.018000000000000002,-0.0776,0.0,0.05337992221094412
2021-07,0.028597567978379423,0.0127,-0.039599999999999996,-0.0175,0.0,0.028597567978379423
2021-08,-0.031194366881813096,0.028999999999999998,-0.0048,-0.0013,0.0,-0.031194366881813096
2021-09,0.03191461090282144,-0.0437,0.008,0.0509,0.0,0.03191461090282144
2021-10,-0.0007313917457806296,0.0665,-0.022799999999999997,-0.0045000000000000005,0.0,-0.0007313917457806296
